depth_m;density_kgm3
"24.2;675.467726595256"
"24.3;675.467726595256"
"24.4;676.371593551916"
"24.5;677.727393986907"
"24.6;677.727393986907"
"24.7;677.727393986907"
"24.8;677.727393986907"
"24.9;677.727393986907"
"25;678.092819697239"
"25.1;681.381651090225"
"25.2;681.381651090225"
"25.3;681.381651090225"
"25.4;774.333911760597"
"25.5;749.130324241728"
"25.6;607.003858312804"
"25.7;607.003858312804"
"25.8;607.003858312804"
"25.9;631.245119335793"
"26;655.48638035878"
"26.1;655.48638035878"
"26.2;655.48638035878"
"26.3;730.27936667775"
"26.4;748.977613257488"
"26.5;748.977613257488"
"26.6;748.977613257488"
"26.7;748.977613257488"
"26.8;748.977613257487"
"26.9;730.983800196383"
"27;726.329037873373"
"27.1;684.436176966309"
"27.2;684.436176966309"
"27.3;684.436176966309"
"27.4;684.436176966309"
"27.5;684.436176966309"
"27.6;684.436176966309"
"27.7;669.250549317204"
"27.8;633.81741813596"
"27.9;654.664324272473"
"28;738.05194881851"
"28.1;738.05194881851"
"28.2;738.05194881851"
"28.3;738.05194881851"
"28.4;738.05194881851"
"28.5;738.05194881851"
"28.6;734.020750575439"
"28.7;733.572839659543"
"28.8;691.426125020381"
"28.9;649.279410381225"
"29;649.279410381226"
"29.1;649.279410381225"
"29.2;649.279410381226"
"29.3;649.279410381225"
"29.4;649.279410381226"
"29.5;667.040830327665"
"29.6;667.040830327665"
"29.7;667.040830327665"
"29.8;667.040830327665"
"29.9;667.040830327665"
"30;682.975810899019"
"30.1;746.715733184423"
"30.2;731.166575973984"
"30.3;694.885209149621"
"30.4;694.885209149621"
"30.5;709.902800719352"
"30.6;709.902800719352"
"30.7;709.902800719352"
"30.8;714.572555620909"
"30.9;717.685725555281"
"31;717.68572555528"
"31.1;717.68572555528"
"31.2;717.685725555281"
"31.3;739.942677096721"
"31.4;739.942677096721"
"31.5;714.386465834061"
"31.6;697.348991658953"
"31.7;697.348991658953"
"31.8;697.348991658953"
"31.9;697.348991658953"
"32;697.348991658953"
"32.1;697.054091585905"
"32.2;695.874491293713"
"32.3;695.874491293714"
"32.4;695.874491293713"
"32.5;695.874491293713"
"32.6;717.989646125629"
"32.7;717.989646125629"
"32.8;717.989646125629"
"32.9;717.989646125629"
"33;717.989646125629"
"33.1;733.597434970592"
"33.2;737.499382181834"
"33.3;737.499382181834"
"33.4;737.499382181834"
"33.5;737.499382181834"
"33.6;731.209340143022"
"33.7;674.598961793664"
"33.8;674.598961793664"
"33.9;674.598961793664"
"34;674.598961793664"
"34.1;674.598961793664"
"34.2;674.598961793664"
"34.3;734.035706228729"
"34.4;793.472450663795"
"34.5;793.472450663795"
"34.6;793.472450663795"
"34.7;793.472450663795"
"34.8;793.472450663795"
"34.9;744.514118518666"
"35;723.531976170753"
"35.1;723.531976170753"
"35.2;698.021565817695"
"35.3;698.021565817694"
"35.4;698.021565817694"
"35.5;698.021565817694"
"35.6;698.021565817694"
"35.7;698.021565817694"
"35.8;700.461191364191"
"35.9;704.120629683936"
"36;704.120629683936"
"36.1;704.120629683936"
"36.2;704.120629683936"
"36.3;712.439172803264"
"36.4;745.713345280585"
"36.5;745.713345280585"
"36.6;745.713345280585"
"36.7;747.873221418066"
"36.8;748.798882619844"
"36.9;748.798882619844"
"37;748.798882619844"
"37.1;748.798882619844"
"37.2;737.608720191186"
"37.3;736.365368810224"
"37.4;736.365368810224"
"37.5;736.365368810224"
"37.6;736.365368810224"
"37.7;789.243568081368"
"37.8;810.262502554265"
"37.9;795.474144193007"
"38;795.474144193007"
"38.1;795.474144193007"
"38.2;763.854447278237"
"38.3;742.774649335054"
"38.4;742.774649335054"
"38.5;742.774649335054"
"38.6;738.978820697328"
"38.7;733.285077740737"
"38.8;721.731216221727"
"38.9;694.772206010697"
"39;793.303537044933"
"39.1;796.788287921461"
"39.2;770.129943715904"
"39.3;770.129943715904"
"39.4;770.129943715904"
"39.5;768.155251552529"
"39.6;763.547636504656"
"39.7;763.547636504656"
"39.8;763.547636504656"
"39.9;763.547636504656"
"40;680.829975883332"
"40.1;692.162944979599"
"40.2;724.175329231201"
"40.3;724.175329231201"
"40.4;751.056178380114"
"40.5;757.776390667343"
"40.6;757.776390667343"
"40.7;757.776390667343"
"40.8;716.568552726591"
"40.9;675.360714785838"
"41;675.360714785838"
"41.1;675.360714785838"
"41.2;675.360714785838"
"41.3;675.360714785838"
"41.4;625.080966857345"
"41.5;619.494328198621"
"41.6;619.494328198621"
"41.7;732.94319384975"
"41.8;746.588638769952"
"41.9;750"
"42;750"
"42.1;750"
"42.2;750"
"42.3;750"
"42.4;750"
"42.5;750"
"42.6;756.236875567015"
"42.7;770.789585223387"
"42.8;770.789585223387"
"42.9;770.789585223387"
"43;770.193916966985"
"43.1;769.598248710583"
"43.2;769.598248710583"
"43.3;774.278846246584"
"43.4;775.933672890225"
"43.5;767.884568399683"
"43.6;767.884568399683"
"43.7;767.884568399683"
"43.8;767.884568399683"
"43.9;771.46262315058"
"44;785.774842154171"
"44.1;785.774842154171"
"44.2;772.457936759496"
"44.3;759.141031364823"
"44.4;759.141031364823"
"44.5;767.212507248037"
"44.6;767.212507248037"
"44.7;767.212507248037"
"44.8;767.212507248037"
"44.9;767.212507248037"
"45;763.334647420238"
"45.1;774.584922775508"
"45.2;792.91453324384"
"45.3;816.032406081845"
"45.4;816.032406081845"
"45.5;816.032406081845"
"45.6;815.549183757778"
"45.7;815.342088476034"
"45.8;815.342088476034"
"45.9;815.342088476034"
"46;815.342088476034"
"46.1;785.767013915487"
"46.2;776.799635420813"
"46.3;785.450826827123"
"46.4;785.450826827123"
"46.5;785.450826827123"
"46.6;785.450826827123"
"46.7;770.319775182341"
"46.8;747.623197715172"
"46.9;747.623197715172"
"47;753.933097575428"
"47.1;760.242997435684"
"47.2;760.242997435684"
"47.3;772.074783610636"
"47.4;777.145549114185"
"47.5;777.145549114185"
"47.6;777.145549114185"
"47.7;777.145549114185"
"47.8;777.496845444784"
"47.9;777.535878370406"
"48;777.535878370406"
"48.1;777.535878370406"
"48.2;774.898427969965"
"48.3;772.260977569525"
"48.4;772.260977569525"
"48.5;785.384366730824"
"48.6;788.665214021149"
"48.7;788.665214021149"
"48.8;791.469357004342"
"48.9;794.273499987535"
"49;794.273499987535"
"49.1;794.273499987535"
"49.2;794.273499987535"
"49.3;798.663062272753"
"49.4;838.169122839719"
"49.5;838.169122839719"
"49.6;838.169122839719"
"49.7;836.67620697967"
"49.8;830.704543539473"
"49.9;830.704543539473"
"50;830.704543539473"
"50.1;830.704543539473"
"50.2;824.43"
"50.3;824.43"
"50.4;824.43"
"50.5;824.43"
"50.6;824.43"
"50.7;820.042815013815"
"50.8;818.162592876879"
"50.9;818.162592876879"
"51;818.162592876879"
"51.1;818.162592876879"
"51.2;823.342871641239"
"51.3;831.113289787778"
"51.4;831.113289787777"
"51.5;831.113289787778"
"51.6;831.113289787778"
"51.7;838.268990741646"
"51.8;867.123458477555"
"51.9;867.123458477555"
"52;861.80657931691"
"52.1;813.954666871098"
"52.2;801.864093570085"
"52.3;783.72823361857"
"52.4;783.72823361857"
"52.5;770.666096391603"
"52.6;757.603959164635"
"52.7;793.218010382851"
"52.8;808.481175190658"
"52.9;808.481175190658"
"53;805.504080453752"
"53.1;803.519350629148"
"53.2;803.519350629148"
"53.3;858.617820386596"
"53.4;864.739872581867"
"53.5;859.291246128072"
"53.6;837.496740312895"
"53.7;837.496740312895"
"53.8;837.496740312895"
"53.9;837.496740312895"
"54;837.496740312895"
"54.1;813.03077366907"
"54.2;813.03077366907"
"54.3;813.03077366907"
"54.4;813.030773669069"
"54.5;813.03077366907"
"54.6;812.185610188826"
"54.7;811.340446708584"
"54.8;811.340446708584"
"54.9;811.340446708584"
"55;811.340446708584"
"55.1;816.393705765401"
"55.2;828.184643564641"
"55.3;828.184643564641"
"55.4;828.184643564641"
"55.5;828.184643564641"
"55.6;845.744974912762"
"55.7;863.305306260879"
"55.8;863.30530626088"
"55.9;863.305306260879"
"56;863.305306260879"
"56.1;856.785153716594"
"56.2;830.704543539456"
"56.3;830.704543539456"
"56.4;836.461901762005"
"56.5;888.278125764965"
"56.6;888.278125764965"
"56.7;888.278125764965"
"56.8;888.278125764965"
"56.9;886.296697285776"
"57;868.463840973078"
"57.1;868.463840973078"
"57.2;868.463840973078"
"57.3;863.156753151034"
"57.4;841.928401862852"
"57.5;841.928401862852"
"57.6;841.928401862852"
"57.7;841.928401862853"
"57.8;841.928401862853"
"57.9;837.925906541234"
"58;828.586750790791"
"58.1;828.586750790791"
"58.2;828.015311652315"
"58.3;822.87235940603"
"58.4;822.87235940603"
"58.5;828.986758187728"
"58.6;853.444353314516"
"58.7;853.444353314516"
"58.8;841.403107675161"
"58.9;836.242573829725"
"59;836.242573829725"
"59.1;836.242573829725"
"59.2;868.252388907445"
"59.3;868.252388907445"
"59.4;868.252388907445"
"59.5;868.252388907445"
"59.6;868.252388907445"
"59.7;868.252388907445"
"59.8;852.769843614747"
"59.9;846.134467060735"
"60;846.134467060735"
